LEVEL;PLACE;TYPE;CHAPTER_CODE;BLOCK_CODE;CODE_W;CODE;CODE_WITHOUT_DOT;TITLE;M1;M2;M3;M4;M
4;T;X;19;T20;T25.5;T25.5;T255;Corrosion of first degree of ankle and foot;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T20;T25.6;T25.6;T256;Corrosion of second degree of ankle and foot;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T20;T25.7;T25.7;T257;Corrosion of third degree of ankle and foot;283;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T26;T26.-;T26;T26;Burn and corrosion confined to eye and adnexa;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T26.0;T26.0;T260;Burn of eyelid and periocular area;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T26.1;T26.1;T261;Burn of cornea and conjunctival sac;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T26.2;T26.2;T262;Burn with resulting rupture and destruction of eyeball;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T26.3;T26.3;T263;Burn of other parts of eye and adnexa;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T26.4;T26.4;T264;Burn of eye and adnexa, part unspecified;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T26.5;T26.5;T265;Corrosion of eyelid and periocular area;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T26.6;T26.6;T266;Corrosion of cornea and conjunctival sac;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T26.7;T26.7;T267;Corrosion with resulting rupture and destruction of eyeball;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T26.8;T26.8;T268;Corrosion of other parts of eye and adnexa;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T26.9;T26.9;T269;Corrosion of eye and adnexa, part unspecified;283;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T26;T27.-;T27;T27;Burn and corrosion of respiratory tract;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T27.0;T27.0;T270;Burn of larynx and trachea;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T27.1;T27.1;T271;Burn involving larynx and trachea with lung;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T27.2;T27.2;T272;Burn of other parts of respiratory tract;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T27.3;T27.3;T273;Burn of respiratory tract, part unspecified;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T27.4;T27.4;T274;Corrosion of larynx and trachea;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T27.5;T27.5;T275;Corrosion involving larynx and trachea with lung;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T27.6;T27.6;T276;Corrosion of other parts of respiratory tract;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T27.7;T27.7;T277;Corrosion of respiratory tract, part unspecified;283;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T26;T28.-;T28;T28;Burn and corrosion of other internal organs;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T28.0;T28.0;T280;Burn of mouth and pharynx;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T28.1;T28.1;T281;Burn of oesophagus;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T28.2;T28.2;T282;Burn of other parts of alimentary tract;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T28.3;T28.3;T283;Burn of internal genitourinary organs;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T28.4;T28.4;T284;Burn of other and unspecified internal organs;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T28.5;T28.5;T285;Corrosion of mouth and pharynx;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T28.6;T28.6;T286;Corrosion of oesophagus;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T28.7;T28.7;T287;Corrosion of other parts of alimentary tract;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T28.8;T28.8;T288;Corrosion of internal genitourinary organs;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T26;T28.9;T28.9;T289;Corrosion of other and unspecified internal organs;283;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T29;T29.-;T29;T29;Burns and corrosions of multiple body regions;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T29.0;T29.0;T290;Burns of multiple regions, unspecified degree;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T29.1;T29.1;T291;Burns of multiple regions, no more than first-degree burns mentioned;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T29.2;T29.2;T292;Burns of multiple regions, no more than second-degree burns mentioned;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T29.3;T29.3;T293;Burns of multiple regions, at least one burn of third degree mentioned;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T29.4;T29.4;T294;Corrosions of multiple regions, unspecified degree;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T29.5;T29.5;T295;Corrosions of multiple regions, no more than first-degree corrosions mentioned;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T29.6;T29.6;T296;Corrosions of multiple regions, no more than second-degree corrosions mentioned;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T29.7;T29.7;T297;Corrosions of multiple regions, at least one corrosion of third degree mentioned;283;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T29;T30.-;T30;T30;Burn and corrosion, body region unspecified;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T30.0;T30.0;T300;Burn of unspecified body region, unspecified degree;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T30.1;T30.1;T301;Burn of first degree, body region unspecified;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T30.2;T30.2;T302;Burn of second degree, body region unspecified;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T30.3;T30.3;T303;Burn of third degree, body region unspecified;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T30.4;T30.4;T304;Corrosion of unspecified body region, unspecified degree;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T30.5;T30.5;T305;Corrosion of first degree, body region unspecified;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T30.6;T30.6;T306;Corrosion of second degree, body region unspecified;283;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T30.7;T30.7;T307;Corrosion of third degree, body region unspecified;283;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T29;T31.-;T31;T31;Burns classified according to extent of body surface involved;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T31.0;T31.0;T310;Burns involving less than 10% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T31.1;T31.1;T311;Burns involving 10-19% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T31.2;T31.2;T312;Burns involving 20-29% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T31.3;T31.3;T313;Burns involving 30-39% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T31.4;T31.4;T314;Burns involving 40-49% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T31.5;T31.5;T315;Burns involving 50-59% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T31.6;T31.6;T316;Burns involving 60-69% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T31.7;T31.7;T317;Burns involving 70-79% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T31.8;T31.8;T318;Burns involving 80-89% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T31.9;T31.9;T319;Burns involving 90% or more of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T29;T32.-;T32;T32;Corrosions classified according to extent of body surface involved;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T32.0;T32.0;T320;Corrosions involving less than 10% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T32.1;T32.1;T321;Corrosions involving 10-19% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T32.2;T32.2;T322;Corrosions involving 20-29% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T32.3;T32.3;T323;Corrosions involving 30-39% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T32.4;T32.4;T324;Corrosions involving 40-49% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T32.5;T32.5;T325;Corrosions involving 50-59% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T32.6;T32.6;T326;Corrosions involving 60-69% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T32.7;T32.7;T327;Corrosions involving 70-79% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T32.8;T32.8;T328;Corrosions involving 80-89% of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T29;T32.9;T32.9;T329;Corrosions involving 90% or more of body surface;UNDEF;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T33;T33.-;T33;T33;Superficial frostbite;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T33.0;T33.0;T330;Superficial frostbite of head;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T33.1;T33.1;T331;Superficial frostbite of neck;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T33.2;T33.2;T332;Superficial frostbite of thorax;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T33.3;T33.3;T333;Superficial frostbite of abdominal wall, lower back and pelvis;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T33.4;T33.4;T334;Superficial frostbite of arm;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T33.5;T33.5;T335;Superficial frostbite of wrist and hand;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T33.6;T33.6;T336;Superficial frostbite of hip and thigh;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T33.7;T33.7;T337;Superficial frostbite of knee and lower leg;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T33.8;T33.8;T338;Superficial frostbite of ankle and foot;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T33.9;T33.9;T339;Superficial frostbite of other and unspecified sites;287;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T33;T34.-;T34;T34;Frostbite with tissue necrosis;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T34.0;T34.0;T340;Frostbite with tissue necrosis of head;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T34.1;T34.1;T341;Frostbite with tissue necrosis of neck;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T34.2;T34.2;T342;Frostbite with tissue necrosis of thorax;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T34.3;T34.3;T343;Frostbite with tissue necrosis of abdominal wall, lower back and pelvis;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T34.4;T34.4;T344;Frostbite with tissue necrosis of arm;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T34.5;T34.5;T345;Frostbite with tissue necrosis of wrist and hand;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T34.6;T34.6;T346;Frostbite with tissue necrosis of hip and thigh;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T34.7;T34.7;T347;Frostbite with tissue necrosis of knee and lower leg;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T34.8;T34.8;T348;Frostbite with tissue necrosis of ankle and foot;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T34.9;T34.9;T349;Frostbite with tissue necrosis of other and unspecified sites;287;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T33;T35.-;T35;T35;Frostbite involving multiple body regions and unspecified frostbite;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T35.0;T35.0;T350;Superficial frostbite involving multiple body regions;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T35.1;T35.1;T351;Frostbite with tissue necrosis involving multiple body regions;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T35.2;T35.2;T352;Unspecified frostbite of head and neck;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T35.3;T35.3;T353;Unspecified frostbite of thorax, abdomen, lower back and pelvis;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T35.4;T35.4;T354;Unspecified frostbite of upper limb;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T35.5;T35.5;T355;Unspecified frostbite of lower limb;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T35.6;T35.6;T356;Unspecified frostbite involving multiple body regions;287;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T33;T35.7;T35.7;T357;Unspecified frostbite of unspecified site;287;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T36;T36.-;T36;T36;Poisoning by systemic antibiotics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T36.0;T36.0;T360;Poisoning: Penicillins;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T36.1;T36.1;T361;Poisoning: Cefalosporins and other beta-lactam antibiotics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T36.2;T36.2;T362;Poisoning: Chloramphenicol group;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T36.3;T36.3;T363;Poisoning: Macrolides;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T36.4;T36.4;T364;Poisoning: Tetracyclines;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T36.5;T36.5;T365;Poisoning: Aminoglycosides;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T36.6;T36.6;T366;Poisoning: Rifamycins;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T36.7;T36.7;T367;Poisoning: Antifungal antibiotics, systemically used;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T36.8;T36.8;T368;Poisoning: Other systemic antibiotics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T36.9;T36.9;T369;Poisoning: Systemic antibiotic, unspecified;284;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T36;T37.-;T37;T37;Poisoning by other systemic anti-infectives and antiparasitics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T37.0;T37.0;T370;Poisoning: Sulfonamides;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T37.1;T37.1;T371;Poisoning: Antimycobacterial drugs;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T37.2;T37.2;T372;Poisoning: Antimalarials and drugs acting on other blood protozoa;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T37.3;T37.3;T373;Poisoning: Other antiprotozoal drugs;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T37.4;T37.4;T374;Poisoning: Anthelminthics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T37.5;T37.5;T375;Poisoning: Antiviral drugs;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T37.8;T37.8;T378;Poisoning: Other specified systemic anti-infectives and antiparasitics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T37.9;T37.9;T379;Poisoning: Systemic anti-infective and antiparasitic, unspecified;284;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T36;T38.-;T38;T38;Poisoning by hormones and their synthetic substitutes and antagonists, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T38.0;T38.0;T380;Poisoning: Glucocorticoids and synthetic analogues;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T38.1;T38.1;T381;Poisoning: Thyroid hormones and substitutes;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T38.2;T38.2;T382;Poisoning: Antithyroid drugs;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T38.3;T38.3;T383;Poisoning: Insulin and oral hypoglycaemic [antidiabetic] drugs;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T38.4;T38.4;T384;Poisoning: Oral contraceptives;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T38.5;T38.5;T385;Poisoning: Other estrogens and progestogens;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T38.6;T38.6;T386;Poisoning: Antigonadotrophins, antiestrogens, antiandrogens, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T38.7;T38.7;T387;Poisoning: Androgens and anabolic congeners;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T38.8;T38.8;T388;Poisoning: Other and unspecified hormones and their synthetic substitutes;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T38.9;T38.9;T389;Poisoning: Other and unspecified hormone antagonists;284;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T36;T39.-;T39;T39;Poisoning by nonopioid analgesics, antipyretics and antirheumatics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T39.0;T39.0;T390;Poisoning: Salicylates;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T39.1;T39.1;T391;Poisoning: 4-Aminophenol derivatives;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T39.2;T39.2;T392;Poisoning: Pyrazolone derivatives;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T39.3;T39.3;T393;Poisoning: Other nonsteroidal anti-inflammatory drugs [NSAID];284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T39.4;T39.4;T394;Poisoning: Antirheumatics, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T39.8;T39.8;T398;Poisoning: Other nonopioid analgesics and antipyretics, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T39.9;T39.9;T399;Poisoning: Nonopioid analgesic, antipyretic and antirheumatic, unspecified;284;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T36;T40.-;T40;T40;Poisoning by narcotics and psychodysleptics [hallucinogens];284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T40.0;T40.0;T400;Poisoning: Opium;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T40.1;T40.1;T401;Poisoning: Heroin;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T40.2;T40.2;T402;Poisoning: Other opioids;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T40.3;T40.3;T403;Poisoning: Methadone;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T40.4;T40.4;T404;Poisoning: Other synthetic narcotics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T40.5;T40.5;T405;Poisoning: Cocaine;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T40.6;T40.6;T406;Poisoning: Other and unspecified narcotics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T40.7;T40.7;T407;Poisoning: Cannabis (derivatives);284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T40.8;T40.8;T408;Poisoning: Lysergide [LSD];284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T40.9;T40.9;T409;Poisoning: Other and unspecified psychodysleptics [hallucinogens];284;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T36;T41.-;T41;T41;Poisoning by anaesthetics and therapeutic gases;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T41.0;T41.0;T410;Poisoning: Inhaled anaesthetics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T41.1;T41.1;T411;Poisoning: Intravenous anaesthetics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T41.2;T41.2;T412;Poisoning: Other and unspecified general anaesthetics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T41.3;T41.3;T413;Poisoning: Local anaesthetics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T41.4;T41.4;T414;Poisoning: Anaesthetic, unspecified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T41.5;T41.5;T415;Poisoning: Therapeutic gases;284;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T36;T42.-;T42;T42;Poisoning by antiepileptic, sedative-hypnotic and antiparkinsonism drugs;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T42.0;T42.0;T420;Poisoning: Hydantoin derivatives;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T42.1;T42.1;T421;Poisoning: Iminostilbenes;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T42.2;T42.2;T422;Poisoning: Succinimides and oxazolidinediones;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T42.3;T42.3;T423;Poisoning: Barbiturates;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T42.4;T42.4;T424;Poisoning: Benzodiazepines;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T42.5;T42.5;T425;Poisoning: Mixed antiepileptics, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T42.6;T42.6;T426;Poisoning: Other antiepileptic and sedative-hypnotic drugs;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T42.7;T42.7;T427;Poisoning: Antiepileptic and sedative-hypnotic drugs, unspecified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T42.8;T42.8;T428;Poisoning: Antiparkinsonism drugs and other central muscle-tone depressants;284;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T36;T43.-;T43;T43;Poisoning by psychotropic drugs, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T43.0;T43.0;T430;Poisoning: Tricyclic and tetracyclic antidepressants;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T43.1;T43.1;T431;Poisoning: Monoamine-oxidase-inhibitor antidepressants;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T43.2;T43.2;T432;Poisoning: Other and unspecified antidepressants;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T43.3;T43.3;T433;Poisoning: Phenothiazine antipsychotics and neuroleptics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T43.4;T43.4;T434;Poisoning: Butyrophenone and thioxanthene neuroleptics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T43.5;T43.5;T435;Poisoning: Other and unspecified antipsychotics and neuroleptics;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T43.6;T43.6;T436;Poisoning: Psychostimulants with abuse potential;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T43.8;T43.8;T438;Poisoning: Other psychotropic drugs, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T43.9;T43.9;T439;Poisoning: Psychotropic drug, unspecified;284;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T36;T44.-;T44;T44;Poisoning by drugs primarily affecting the autonomic nervous system;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T44.0;T44.0;T440;Poisoning: Anticholinesterase agents;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T44.1;T44.1;T441;Poisoning: Other parasympathomimetics [cholinergics];284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T44.2;T44.2;T442;Poisoning: Ganglionic blocking drugs, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T44.3;T44.3;T443;Poisoning: Other parasympatholytics [anticholinergics and antimuscarinics] and spasmolytics, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T44.4;T44.4;T444;Poisoning: Predominantly alpha-adrenoreceptor agonists, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T44.5;T44.5;T445;Poisoning: Predominantly beta-adrenoreceptor agonists, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T44.6;T44.6;T446;Poisoning: Alpha-adrenoreceptor antagonists, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T44.7;T44.7;T447;Poisoning: Beta-adrenoreceptor antagonists, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T44.8;T44.8;T448;Poisoning: Centrally acting and adrenergic-neuron-blocking agents, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T44.9;T44.9;T449;Poisoning: Other and unspecified drugs primarily affecting the autonomic nervous system;284;UNDEF;UNDEF;UNDEF;UNDEF
3;N;X;19;T36;T45.-;T45;T45;Poisoning by primarily systemic and haematological agents, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T45.0;T45.0;T450;Poisoning: Antiallergic and antiemetic drugs;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T45.1;T45.1;T451;Poisoning: Antineoplastic and immunosuppressive drugs;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T45.2;T45.2;T452;Poisoning: Vitamins, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T45.3;T45.3;T453;Poisoning: Enzymes, not elsewhere classified;284;UNDEF;UNDEF;UNDEF;UNDEF
4;T;X;19;T36;T45.4;T45.4;T454;Poisoning: Iron and its compounds;284;UNDEF;UNDEF;UNDEF;UNDEF
